he2022

135

pe

wavel  k
6.8748199914  n  0.03342
6.8813799897  n  0.0333
6.8879500047  n  0.03319
6.8945199804  n  0.03306
6.9010800225  n  0.03292
6.9076499834  n  0.0328
6.9142099966  n  0.0327
6.9207799907  n  0.03258
6.9273399761  n  0.03246
6.9339100054  n  0.03234
6.9404799844  n  0.0322
6.947039984  n  0.03206
6.9536099784  n  0.03192
6.9601699818  n  0.03179
6.966739996  n  0.03167
6.9733000083  n  0.03156
6.9798699991  n  0.03144
6.9864399837  n  0.03129
6.993  n  0.03117
6.9995699954  n  0.03104
7.0061300135  n  0.03091
7.0126999786  n  0.03076
7.0192600071  n  0.0306
7.0258300003  n  0.03045
7.0323999897  n  0.03029
7.0389599818  n  0.03011
7.0455299903  n  0.02992
7.0520899948  n  0.02972
7.0586599844  n  0.02952
7.0652200139  n  0.02928
7.0717899975  n  0.02903
7.0783599862  n  0.02878
7.0849200071  n  0.02853
7.0914899858  n  0.02827
7.0980499925  n  0.02802
7.1046199766  n  0.02783
7.1111799853  n  0.02771
7.1177499915  n  0.02764
7.1243100195  n  0.02763
7.1308800149  n  0.02766
7.1374500147  n  0.02767
7.144009982  n  0.02764
7.1505800247  n  0.02759
7.1571399825  n  0.02752
7.1637099863  n  0.02745
7.170270007  n  0.02741
7.1768399929  n  0.02738
7.1834100065  n  0.02733
7.1899699861  n  0.02728
7.1965399899  n  0.02725
7.2031000126  n  0.02723
7.2096699785  n  0.02722
7.2162300172  n  0.02718
7.2228000221  n  0.02713
7.2293699806  n  0.02707
7.2359300163  n  0.02698
7.2424999748  n  0.02686
7.2490600144  n  0.02669
7.2556300007  n  0.02657
7.2621900199  n  0.02652
7.2687600099  n  0.02644
7.275329989  n  0.02616
7.2818900087  n  0.02574
7.28846001  n  0.02542
7.295020005  n  0.02523
7.3015900067  n  0.02522
7.3081500087  n  0.02518
7.3147199896  n  0.02519
7.3212900016  n  0.02515
7.3278500253  n  0.02501
7.3344199863  n  0.02489
7.3409800211  n  0.02481
7.3475500197  n  0.02478
7.3541099933  n  0.02486
7.3606800114  n  0.02497
7.3672500011  n  0.02507
7.3738099804  n  0.02508
7.3803800184  n  0.02503
7.3869400024  n  0.02492
7.3935100183  n  0.02475
7.4000699913  n  0.02454
7.4066400246  n  0.02436
7.413209974  n  0.02421
7.4197700084  n  0.02408
7.4263400086  n  0.02395
7.432899997  n  0.02384
7.43946998  n  0.02372
7.4460300203  n  0.02355
7.4525999736  n  0.0234
7.4591700138  n  0.02325
7.4657300222  n  0.0231
7.4723000157  n  0.02295
7.4788599926  n  0.0228
7.4854299848  n  0.02268
7.4919899764  n  0.02258
7.498560014  n  0.02246
7.5051200116  n  0.02233
7.5116899736  n  0.02224
7.5182599739  n  0.02224
7.5248200168  n  0.02219
7.5313899862  n  0.02204
7.5379500167  n  0.02193
7.5445200051  n  0.02203
7.551080017  n  0.02226
7.5576500189  n  0.02242
7.56422002  n  0.02242
7.5707800173  n  0.02227
7.5773500248  n  0.02215
7.5839099917  n  0.022
7.5904800018  n  0.0219
7.5970399927  n  0.0219
7.6036100024  n  0.02191
7.6101799764  n  0.0219
7.6167400225  n  0.02185
7.6233099932  n  0.02169
7.6298700011  n  0.02151
7.6364400258  n  0.02131
7.6429999949  n  0.02114
7.6495700154  n  0.02097
7.6561400279  n  0.0208
7.6627000215  n  0.02065
7.6692699722  n  0.02051
7.6758299881  n  0.02037
7.6823999965  n  0.02021
7.6889599783  n  0.02007
7.6955299883  n  0.01993
7.7021000238  n  0.01978
7.7086600135  n  0.01964
7.7152299967  n  0.01951
7.7217900212  n  0.01938
7.7283600162  n  0.01924
7.7349200212  n  0.01908
7.7414899736  n  0.01892
7.7480599904  n  0.01877
7.754620001  n  0.01862
7.7611899848  n  0.01846
7.7677499923  n  0.01832
7.7743200107  n  0.01819
7.7808800233  n  0.01807
7.7874500243  n  0.01793
7.7940200132  n  0.01779
7.8005799825  n  0.01765
7.8071500285  n  0.01751
7.8137100263  n  0.01736
7.8202800178  n  0.01723
7.8268399938  n  0.01708
7.8334100028  n  0.01692
7.83997003  n  0.01677
7.846540007  n  0.01666
7.8531100271  n  0.01656
7.8596699937  n  0.01642
7.8662400008  n  0.01626
7.8727999893  n  0.0161
7.8793699971  n  0.01595
7.8859300222  n  0.01582
7.892499983  n  0.01571
7.8990699809  n  0.01561
7.9056299889  n  0.01551
7.9122000254  n  0.01542
7.9187599843  n  0.01533
7.9253300133  n  0.01525
7.9318900027  n  0.01517
7.9384599786  n  0.01507
7.9450299901  n  0.01498
7.9515900202  n  0.01492
7.9581600056  n  0.01481
7.9647199861  n  0.01457
7.9712900279  n  0.01416
7.9778499782  n  0.01384
7.9844199694  n  0.01374
7.990989999  n  0.01362
7.9975499985  n  0.01349
8.0041200087  n  0.01339
8.0106800309  n  0.0133
8.0172499792  n  0.0132
8.0238099821  n  0.01308
8.0303800197  n  0.01297
8.0369499739  n  0.01284
8.0435099838  n  0.01271
8.0500799985  n  0.01257
8.0566399838  n  0.01244
8.0632100191  n  0.01232
8.0697700049  n  0.01221
8.0763400211  n  0.0121
8.0829100293  n  0.012
8.0894699911  n  0.0119
8.0960400196  n  0.0118
8.1025999825  n  0.01171
8.109169993  n  0.01161
8.115729985  n  0.01147
8.1223000053  n  0.01134
8.128869967  n  0.01125
8.1354299822  n  0.01117
8.1419999973  n  0.01109
8.1485599824  n  0.01099
8.1551300147  n  0.01087
8.16169  n  0.01074
8.1682600138  n  0.0106
8.1748299879  n  0.01047
8.1813899902  n  0.01034
8.1879599929  n  0.01018
8.1945200082  n  0.01002
8.2010900052  n  0.00987
8.2076499993  n  0.00972
8.214220024  n  0.00958
8.2207800307  n  0.0094
8.2273499821  n  0.00927
8.2339200023  n  0.0093
8.2404800165  n  0.0095
8.2470500158  n  0.0096
8.2536099949  n  0.00949
8.260180009  n  0.00939
8.2667399893  n  0.00929
8.2733099868  n  0.00918
8.2798800149  n  0.00905
8.286440024  n  0.00894
8.2930100234  n  0.00884
8.299569991  n  0.00874
8.30614  n  0.00864
8.3127000342  n  0.00855
8.3192700233  n  0.00842
8.3258400079  n  0.00831
8.3323999657  n  0.0082
8.3389699906  n  0.00808
8.3455299777  n  0.00798
8.3521000149  n  0.00787
8.3586600035  n  0.00775
8.3652300251  n  0.00764
8.3718000103  n  0.00754
8.3783599664  n  0.00744
8.3849300001  n  0.00735
8.3914899953  n  0.00723
8.398059981  n  0.00713
8.4046199894  n  0.00704
8.4111899713  n  0.00694
8.4177600292  n  0.00684
8.4243199908  n  0.00676
8.4308899715  n  0.00666
8.4374499897  n  0.00657
8.4440200105  n  0.00648
8.4505799899  n  0.00639
8.4571500269  n  0.00631
8.4637199723  n  0.00624
8.4702799729  n  0.00616
8.4768500066  n  0.00607
8.4834100173  n  0.00596
8.4899799728  n  0.00583
8.496539971  n  0.00572
8.50310997  n  0.00561
8.5096799993  n  0.0055
8.5162400269  n  0.00537
8.5228100311  n  0.00525
8.5293700285  n  0.00514
8.5359399863  n  0.00505
8.5425000053  n  0.00497
8.5490699689  n  0.00491
8.5556299895  n  0.00483
8.5622000121  n  0.00474
8.5687700004  n  0.00466
8.5753300036  n  0.00458
8.5818999851  n  0.00452
8.5884599783  n  0.00449
8.5950300081  n  0.00445
8.6015899729  n  0.00438
8.608160033  n  0.0043
8.6147299701  n  0.00421
8.621290024  n  0.00412
8.6278600019  n  0.00403
8.6344200206  n  0.00396
8.6409900224  n  0.00392
8.6475499891  n  0.00385
8.6541199985  n  0.00379
8.6606900226  n  0.00373
8.6672499726  n  0.00365
8.6738200181  n  0.00356
8.6803799888  n  0.00349
8.6869499651  n  0.00342
8.6935100174  n  0.00333
8.7000799851  n  0.00325
8.7066500357  n  0.00317
8.7132099739  n  0.00312
8.7197800327  n  0.00307
8.7263399799  n  0.00301
8.7329100335  n  0.00293
8.7394699765  n  0.00285
8.7460400117  n  0.00279
8.7526099736  n  0.00274
8.7591700189  n  0.00271
8.7657399819  n  0.00264
8.772300031  n  0.00255
8.7788699833  n  0.00247
8.785430025  n  0.00242
8.7920000326  n  0.00235
8.7985699649  n  0.00226
8.8051300308  n  0.00217
8.8116999637  n  0.00208
8.8182600345  n  0.00198
8.824830036  n  0.00189
8.8313900242  n  0.0018
8.8379600069  n  0.00171
8.8445299938  n  0.00164
8.8510900139  n  0.00156
8.8576600078  n  0.00147
8.8642199617  n  0.00138
8.8707900328  n  0.00131
8.877349991  n  0.00126
8.8839199743  n  0.00123
8.8904800082  n  0.0012
8.8970499749  n  0.00116
8.9036199875  n  0.00109
8.9101800215  n  0.000998404
8.9167499677  n  0.000921145
8.9233100219  n  0.000836833
8.9298799749  n  0.000779737
8.936439964  n  0.000736978
8.9430099981  n  0.00069448
8.9495800083  n  0.000650691
8.9561400269  n  0.000606148
8.9627099908  n  0.000565124
8.9692699716  n  0.000499027
8.9758399649  n  0.000416832
8.9823999843  n  0.000314393
8.9889700035  n  0.000201466
8.9955400113  n  0.000106588
9.0021000189  n  2.44151e-06
9.0086700071  n  -0.000100729
9.015230005  n  -0.000197558
9.0217999707  n  -0.000293412
9.028360038  n  -0.000376095
9.0349299789  n  -0.000432727
9.0415000058  n  -0.000468378
9.0480600285  n  -0.000516584
9.0546299873  n  -0.00058317
9.0611900351  n  -0.000675761
9.0677600064  n  -0.000748775
9.0743199965  n  -0.000800316
9.0808899799  n  -0.0008531
9.0874599868  n  -0.000924849
9.0940199898  n  -0.000996253
9.1005899676  n  -0.00106
9.1071500372  n  -0.00111
9.1137199864  n  -0.00116
9.1202800408  n  -0.00125
9.1268499623  n  -0.00136
9.1334200131  n  -0.00146
9.1399799816  n  -0.00157
9.1465499657  n  -0.0017
9.153109965  n  -0.00184
9.1596799681  n  -0.00195
9.1662400011  n  -0.00201
9.1728100262  n  -0.00208
9.1793800392  n  -0.00216
9.1859399782  n  -0.0022
9.192509976  n  -0.00224
9.1990699998  n  -0.00229
9.2056399863  n  -0.00236
9.212200015  n  -0.00242
9.2187699946  n  -0.00248
9.2253399904  n  -0.00255
9.2319000107  n  -0.00262
9.2384699645  n  -0.00266
9.2450299597  n  -0.00269
9.2515999624  n  -0.00272
9.2581600242  n  -0.00275
9.2647299965  n  -0.00279
9.2712899598  n  -0.00281
9.277859994  n  -0.00282
9.2844300368  n  -0.00284
9.2909899686  n  -0.00287
9.2975600413  n  -0.00292
9.3041200216  n  -0.00297
9.3106899588  n  -0.00304
9.3172499958  n  -0.00487
9.3238199787  n  -0.00386
9.3303900058  n  -0.00438
9.3369500321  n  -0.00463
9.3435199876  n  -0.00454
9.3500799624  n  -0.00455
9.3566500304  n  -0.00435
9.3632099631  n  -0.00442
9.3697799785  n  -0.00463
9.3763499893  n  -0.00498
9.3829100277  n  -0.00578
9.3894799572  n  -0.00555
9.3960400239  n  -0.00585
9.4026099708  n  -0.00627
9.4091699889  n  -0.00561
9.4157399648  n  -0.00567
9.4223099778  n  -0.00492
9.4288699628  n  -0.00469
9.4354399787  n  -0.006
9.4419999893  n  -0.00711
9.4485700208  n  -0.00763
9.455129981  n  -0.00757
9.4617000412  n  -0.00727
9.4682700046  n  -0.00837
9.4748299768  n  -0.00787
9.4814000341  n  -0.00658
9.4879600349  n  -0.0051
9.4945300209  n  -0.00463
9.5010899745  n  -0.00611
9.5076599936  n  -0.00706
9.5142299628  n  -0.00734
9.5207899826  n  -0.00793
9.5273599626  n  -0.008
9.533920019  n  -0.00862
9.5404900257  n  -0.00939
9.5470500441  n  -0.00848
9.5536200028  n  -0.00846
9.5601899617  n  -0.00818
9.5667500179  n  -0.00781
9.5733199996  n  -0.00861
9.5798800141  n  -0.00874
9.586450036  n  -0.0091
9.5930100264  n  -0.00961
9.5995800145  n  -0.00871
9.6061399988  n  -0.00887
9.6127099713  n  -0.00935
9.6192799613  n  -0.00989
9.6258400362  n  -0.01073
9.6324099927  n  -0.00988
9.63896997  n  -0.0092
9.645540005  n  -0.01017
9.6520999973  n  -0.01073
9.658670038  n  -0.01121
9.6652399677  n  -0.01121
9.671800039  n  -0.00994
9.6783699581  n  -0.01064
9.6849299555  n  -0.0112
9.6914999788  n  -0.01133
9.6980600175  n  -0.01163
9.704629979  n  -0.01122
9.7111999833  n  -0.01105
9.7177600023  n  -0.01174
9.7243300248  n  -0.01091
9.730889999  n  -0.01109
9.7374599676  n  -0.01196
9.7440200145  n  -0.01251
9.7505900472  n  -0.01314
9.7571599967  n  -0.01301
9.7637200258  n  -0.01167
9.7702900272  n  -0.01332
9.776850046  n  -0.01297
9.7834200283  n  -0.01161
9.7899799653  n  -0.01182
9.7965499529  n  -0.01216
9.8031200194  n  -0.01277
9.8096800432  n  -0.01376
9.8162500087  n  -0.01186
9.8228099655  n  -0.01142
9.8293799518  n  -0.01211
9.835939964  n  -0.01174
9.8425099975  n  -0.01161
9.8490799866  n  -0.01139
9.8556400058  n  -0.01073
9.8622100339  n  -0.01013
9.8687700305  n  -0.00928
9.8753400277  n  -0.00814
9.8819000293  n  -0.0117
9.8884700232  n  -0.01404
9.8950400449  n  -0.01517
9.9015999787  n  -0.01448
9.9081699906  n  -0.01321
9.9147299514  n  -0.01226
9.9212999824  n  -0.01304
9.9278599995  n  -0.01259
9.9344299805  n  -0.01236
9.9409899852  n  -0.01307
9.9475600446  n  -0.01263
9.9541299755  n  -0.01314
9.9606900372  n  -0.01489
9.9672600426  n  -0.01321
9.973820019  n  -0.01246
9.9803900306  n  -0.01241
9.9869499526  n  -0.01118
9.9935200018  n  -0.01126
10.0000900008  n  -0.01193
10.0066500193  n  -0.01119
10.0132199536  n  -0.01159
10.0197800478  n  -0.01206
10.02635005  n  -0.01077
10.0329099512  n  -0.01049
10.0394799537  n  -0.01038
10.0460499881  n  -0.00964
10.052610033  n  -0.01021
10.0591799664  n  -0.01084
10.0657399516  n  -0.01066
10.0723100201  n  -0.01231
10.0788699797  n  -0.01334
10.0854400153  n  -0.01192
10.092009965  n  -0.0112
10.0985700213  n  -0.01015
10.1051400411  n  -0.00804
10.1117000064  n  -0.00851
10.11827003  n  -0.00888
10.1248300421  n  -0.00778
10.1314000028  n  -0.0085
10.137969965  n  -0.00896
10.1445300324  n  -0.00792
10.1511000377  n  -0.00856
10.1576599864  n  -0.00885
10.1642299687  n  -0.00717
10.1707900423  n  -0.00725
10.1773600392  n  -0.00743
10.1839300252  n  -0.00626
10.1904900146  n  -0.00576
10.1970600204  n  -0.00537
10.2036199709  n  -0.00439
10.2101900351  n  -0.0054
10.2167499856  n  -0.00697
10.2233200432  n  -0.00596
10.2298899749  n  -0.0046
10.2364500188  n  -0.00278
10.2430199504  n  0.00199
10.2495800414  n  0.00329
10.2561500132  n  0.00148
10.2627099815  n  0.000472763
10.2692800341  n  -0.000439279
10.2758499513  n  -0.00125
10.2824099892  n  0.000431132
10.2889799962  n  0.00174
10.2955399608  n  0.00166
10.3021099937  n  0.00246
10.3086700327  n  0.00325
10.3152400275  n  0.00303
10.3217999708  n  0.00489
10.3283699697  n  0.00752
10.3349400066  n  0.00719
10.3415000124  n  0.0075
10.3480699577  n  0.00839
10.3546300288  n  0.00821
10.3612000329  n  0.00895
10.3677599988  n  0.01131
10.3743299985  n  0.01251
10.3809000325  n  0.01342
10.3874600505  n  0.01435
10.3940299852  n  0.01415
10.4005899547  n  0.01343
10.4071600512  n  0.01518
10.4137200178  n  0.01592
10.4202899969  n  0.01547
10.4268600085  n  0.01712
10.4334200222  n  0.01861
10.4399900394  n  0.01873
10.4465500023  n  0.02053
10.4531199626  n  0.02317
10.4596800306  n  0.02565
10.4662499808  n  0.02669
10.4728199637  n  0.02602
10.4793799703  n  0.02458
10.4859499595  n  0.02404
10.4925100266  n  0.02692
10.4990799604  n  0.02772
10.5056400264  n  0.02724
10.5122099529  n  0.03022
10.5187800247  n  0.03333
10.5253400351  n  0.03668
10.5319100075  n  0.04042
10.5384699733  n  0.04354
10.5450400065  n  0.04117
10.5515999776  n  0.0387
10.5581700107  n  0.03612
10.5647399712  n  0.03714
10.5713000093  n  0.03896
10.5778699895  n  0.0414
10.5844299923  n  0.04267
10.5910000435  n  0.04304
10.59755995  n  0.04549
10.6041300117  n  0.04774
10.610700006  n  0.04899
10.6172599976  n  0.05022
10.6238300242  n  0.05144
10.6303899931  n  0.0517
10.6369599917  n  0.05239
10.6435199909  n  0.05414
10.6500900146  n  0.05568
10.656649984  n  0.05711
10.6632199727  n  0.05794
10.6697899845  n  0.05855
10.6763499737  n  0.05875
10.6829199745  n  0.05966
10.6894800124  n  0.06099
10.6960500567  n  0.05803
10.7026099695  n  0.05746
10.709179998  n  0.0637
10.715749945  n  0.06817
10.722310023  n  0.07141
10.7288799798  n  0.07228
10.7354400139  n  0.07336
10.7420100365  n  0.07607
10.7485699673  n  0.07816
10.755139997  n  0.07967
10.7617099565  n  0.08027
10.7682699745  n  0.08083
10.7748399686  n  0.08253
10.7813999676  n  0.08469
10.7879700541  n  0.0875
10.7945299756  n  0.08894
10.8010999797  n  0.08981
10.8076700435  n  0.09107
10.8142299781  n  0.09239
10.8207999885  n  0.09386
10.8273600502  n  0.09512
10.8339299488  n  0.09621
10.8404899628  n  0.09836
10.8470600438  n  0.10053
10.8536299651  n  0.10124
10.8601900403  n  0.10177
10.8667600578  n  0.10204
10.8733200585  n  0.10307
10.8798899965  n  0.10452
10.886449983  n  0.10789
10.8930200207  n  0.1113
10.8995900337  n  0.11408
10.9061500162  n  0.11592
10.9127200433  n  0.11649
10.919279987  n  0.11709
10.925849971  n  0.11771
10.9324100578  n  0.11833
10.9389799414  n  0.1187
10.9455500587  n  0.11783
10.9521099607  n  0.11897
10.9586800121  n  0.12297
10.9652400356  n  0.12648
10.9718099641  n  0.12973
10.978370053  n  0.13097
10.9849400427  n  0.13207
10.9915100477  n  0.13417
10.9980700147  n  0.13613
11.0046399964  n  0.13781
11.0112000091  n  0.13897
11.0177700324  n  0.13972
11.0243300349  n  0.14083
11.030900044  n  0.14204
11.0374599802  n  0.14498
11.0440300408  n  0.14781
11.0505999901  n  0.15013
11.057160033  n  0.15188
11.06372995  n  0.15283
11.0702900316  n  0.15432
11.0768599831  n  0.15614
11.0834200482  n  0.15822
11.0899899788  n  0.16038
11.0965599455  n  0.16364
11.1031199489  n  0.16705
11.1096900583  n  0.17103
11.11625003  n  0.17214
11.1228199801  n  0.16875
11.1293799884  n  0.16737
11.1359499713  n  0.16747
11.142520018  n  0.17011
11.1490800465  n  0.17358
11.1556500439  n  0.17422
11.162209972  n  0.1748
11.1687799897  n  0.17679
11.175340012  n  0.17884
11.1819099955  n  0.18103
11.1884799472  n  0.18289
11.1950399525  n  0.1843
11.2016100388  n  0.18632
11.2081700027  n  0.18875
11.2147400442  n  0.19036
11.2213000383  n  0.19168
11.2278699805  n  0.19277
11.2344400478  n  0.19388
11.2409999917  n  0.19579
11.2475700047  n  0.19766
11.2541299703  n  0.19935
11.2607000016  n  0.20087
11.2672600622  n  0.20204
11.2738300583  n  0.20358
11.2803999588  n  0.20554
11.2869599404  n  0.20698
11.2935299796  n  0.20809
11.3000900504  n  0.20873
11.3066600479  n  0.20921
11.3132200271  n  0.21094
11.3197900573  n  0.21287
11.3263600257  n  0.2149
11.3329200293  n  0.21688
11.3394899506  n  0.21835
11.3460499862  n  0.21974
11.3526199361  n  0.22076
11.3591799508  n  0.22205
11.3657500057  n  0.22394
11.3723099469  n  0.2263
11.3788800544  n  0.22934
11.3854499801  n  0.23129
11.3920099768  n  0.23222
11.3985800059  n  0.23354
11.4051400571  n  0.2351
11.4117100075  n  0.23648
11.4182700611  n  0.23776
11.4248400105  n  0.23847
11.4314099456  n  0.23901
11.4379700412  n  0.23986
11.444540028  n  0.24075
11.4510999955  n  0.24171
11.457669982  n  0.24268
11.4642300317  n  0.24405
11.470799966  n  0.24554
11.477370058  n  0.2482
11.4839300085  n  0.25067
11.4904999706  n  0.25208
11.4970600063  n  0.25338
11.503630051  n  0.25422
11.5101899885  n  0.25519
11.5167600645  n  0.25652
11.5233299437  n  0.25793
11.5298900408  n  0.25949
11.536460007  n  0.26124
11.5430200103  n  0.26331
11.5495900127  n  0.26459
11.5561500039  n  0.26478
11.5627199916  n  0.2649
11.5692899584  n  0.26495
11.5758499756  n  0.26608
11.5824199852  n  0.26832
11.5889799972  n  0.27043
11.595549999  n  0.27242
11.6021099551  n  0.27394
11.6086800329  n  0.27507
11.6152500009  n  0.27645
11.621809986  n  0.27804
11.6283799543  n  0.27923
11.6349400274  n  0.28013
11.6415099457  n  0.28198
11.6480700569  n  0.28445
11.6546400105  n  0.28619
11.6612100367  n  0.28746
11.6677700488  n  0.28751
11.6743400353  n  0.28677
11.6808999601  n  0.2879
11.6874699932  n  0.29022
11.6940300538  n  0.29234
11.7005999471  n  0.29431
11.7071599574  n  0.29513
11.7137299346  n  0.29516
11.7203000097  n  0.29598
11.726859994  n  0.29737
11.7334299417  n  0.29874
11.7399900266  n  0.30009
11.7465599348  n  0.30248
11.7531199333  n  0.30578
11.7596900287  n  0.30808
11.7662599977  n  0.30943
11.7728199869  n  0.30955
11.7793899313  n  0.30834
11.7859499879  n  0.3079
11.7925199975  n  0.30845
11.7990799337  n  0.30947
11.8056499598  n  0.31119
11.8122200511  n  0.31252
11.8187799989  n  0.31315
11.8253500336  n  0.31406
11.8319100177  n  0.31561
11.8384799468  n  0.31717
11.8450400589  n  0.31873
11.8516099737  n  0.32015
11.8581800091  n  0.32091
11.864740018  n  0.32159
11.8713099665  n  0.32176
11.8778699829  n  0.32197
11.8844399369  n  0.32289
11.891000054  n  0.32381
11.8975699654  n  0.32489
11.9041400552  n  0.32598
11.9106999559  n  0.328
11.9172699308  n  0.33012
11.9238299542  n  0.3309
11.9304000504  n  0.33138
11.936960007  n  0.33168
11.9435300345  n  0.33192
11.9501000152  n  0.33253
11.9566599295  n  0.33335
11.9632300554  n  0.33434
